,type,年,月/日,縣市,地區
18614,機車竊盜,107,0701,高雄市,楠梓區
18615,機車竊盜,107,0701,桃園市,
18616,機車竊盜,107,0701,台中市,
18617,機車竊盜,107,0701,台中市,豐原區
18618,機車竊盜,107,0701,桃園市,
18619,機車竊盜,107,0701,新竹縣,
18620,機車竊盜,107,0701,台中市,
18621,機車竊盜,107,0701,新北市,泰山區
18622,機車竊盜,107,0701,高雄市,
18623,機車竊盜,107,0702,彰化縣,芳苑鄉
18624,機車竊盜,107,0702,屏東縣,屏東市
18625,機車竊盜,107,0702,新北市,
18626,機車竊盜,107,0702,桃園市,桃園區
18627,機車竊盜,107,0702,澎湖縣,
18628,機車竊盜,107,0702,新北市,新店區
18629,機車竊盜,107,0702,高雄市,
18630,機車竊盜,107,0702,彰化縣,員林市
18631,機車竊盜,107,0702,屏東縣,
18632,機車竊盜,107,0702,新北市,土城區
18633,機車竊盜,107,0702,苗栗縣,
18634,機車竊盜,107,0702,高雄市,
18635,機車竊盜,107,0702,台南市,
18636,機車竊盜,107,0702,高雄市,
18637,機車竊盜,107,0702,桃園市,
18638,機車竊盜,107,0702,屏東縣,屏東市
18639,機車竊盜,107,0702,新北市,
18640,機車竊盜,107,0702,台北市,
18641,機車竊盜,107,0703,新北市,泰山區
18642,機車竊盜,107,0703,台中市,霧峰區
18643,機車竊盜,107,0703,新竹縣,湖口鄉
18644,機車竊盜,107,0703,南投縣,
18645,機車竊盜,107,0703,桃園市,
18646,機車竊盜,107,0703,高雄市,
18647,機車竊盜,107,0703,台中市,神岡區
18648,機車竊盜,107,0703,雲林縣,虎尾鎮
18649,機車竊盜,107,0703,高雄市,三民區
18650,機車竊盜,107,0703,彰化縣,彰化市
18651,機車竊盜,107,0703,新北市,樹林區
18652,機車竊盜,107,0703,高雄市,仁武區
18653,機車竊盜,107,0703,新北市,
18654,機車竊盜,107,0703,桃園市,
18655,機車竊盜,107,0703,台北市,萬華區
18656,機車竊盜,107,0703,新北市,蘆洲區
18657,機車竊盜,107,0703,新竹縣,橫山鄉
18658,機車竊盜,107,0703,新北市,板橋區
18659,機車竊盜,107,0703,台中市,北屯區
18660,機車竊盜,107,0703,宜蘭縣,
18661,機車竊盜,107,0703,新北市,板橋區
18662,機車竊盜,107,0703,新北市,
18663,機車竊盜,107,0703,桃園市,蘆竹區
18664,機車竊盜,107,0704,高雄市,
18665,機車竊盜,107,0704,台中市,
18666,機車竊盜,107,0704,桃園市,楊梅區
18667,機車竊盜,107,0704,台北市,
18668,機車竊盜,107,0704,桃園市,
18669,機車竊盜,107,0704,新北市,
18670,機車竊盜,107,0704,新北市,八里區
18671,機車竊盜,107,0704,高雄市,
18672,機車竊盜,107,0704,台南市,仁德區
18673,機車竊盜,107,0704,新北市,板橋區
18674,機車竊盜,107,0704,新北市,
18675,機車竊盜,107,0704,台中市,南區
18676,機車竊盜,107,0704,新北市,
18677,機車竊盜,107,0704,桃園市,
18678,機車竊盜,107,0704,高雄市,
18679,機車竊盜,107,0705,台中市,霧峰區
18680,機車竊盜,107,0705,台中市,太平區
18681,機車竊盜,107,0705,台南市,
18682,機車竊盜,107,0705,新竹市,
18683,機車竊盜,107,0705,南投縣,埔里鎮
18684,機車竊盜,107,0705,桃園市,
18685,機車竊盜,107,0705,新竹市,
18686,機車竊盜,107,0705,台北市,
18687,機車竊盜,107,0705,新北市,
18688,機車竊盜,107,0705,新北市,
18689,機車竊盜,107,0705,台南市,
18690,機車竊盜,107,0705,桃園市,中壢區
18691,機車竊盜,107,0705,桃園市,
18692,機車竊盜,107,0705,桃園市,
18693,機車竊盜,107,0705,新北市,
18694,機車竊盜,107,0705,新北市,新莊區
18695,機車竊盜,107,0705,新北市,鶯歌區
18696,機車竊盜,107,0705,高雄市,
18697,機車竊盜,107,0705,新北市,新莊區
18698,機車竊盜,107,0705,台北市,北投區
18699,機車竊盜,107,0705,台南市,
18700,機車竊盜,107,0705,新竹縣,關西鎮
18701,機車竊盜,107,0705,新北市,
18702,機車竊盜,107,0705,雲林縣,
18703,機車竊盜,107,0705,新北市,淡水區
18704,機車竊盜,107,0705,台北市,內湖區
18705,機車竊盜,107,0705,新北市,泰山區
18706,機車竊盜,107,0705,高雄市,楠梓區
18707,機車竊盜,107,0705,新北市,
18708,機車竊盜,107,0705,高雄市,三民區
18709,機車竊盜,107,0706,雲林縣,
18710,機車竊盜,107,0706,桃園市,桃園區
18711,機車竊盜,107,0706,台北市,大安區
18712,機車竊盜,107,0706,桃園市,
18713,機車竊盜,107,0706,桃園市,
18714,機車竊盜,107,0706,高雄市,
18715,機車竊盜,107,0706,桃園市,
18716,機車竊盜,107,0706,高雄市,三民區
18717,機車竊盜,107,0706,屏東縣,麟洛鄉
18718,機車竊盜,107,0706,新北市,板橋區
18719,機車竊盜,107,0706,桃園市,
18720,機車竊盜,107,0706,高雄市,
18721,機車竊盜,107,0706,新北市,
18722,機車竊盜,107,0706,高雄市,橋頭區
18723,機車竊盜,107,0706,桃園市,
18724,機車竊盜,107,0706,台南市,佳里區
18725,機車竊盜,107,0706,台北市,
18726,機車竊盜,107,0706,苗栗縣,苗栗市
18727,機車竊盜,107,0706,台南市,
18728,機車竊盜,107,0706,新竹市,東區
18729,機車竊盜,107,0706,新北市,
18730,機車竊盜,107,0706,基隆市,
18731,機車竊盜,107,0706,南投縣,埔里鎮
18732,機車竊盜,107,0706,台南市,
18733,機車竊盜,107,0706,高雄市,三民區
18734,機車竊盜,107,0706,桃園市,
18735,機車竊盜,107,0706,台北市,中山區
18736,機車竊盜,107,0706,桃園市,
18737,機車竊盜,107,0707,桃園市,
18738,機車竊盜,107,0707,新北市,
18739,機車竊盜,107,0707,新北市,
18740,機車竊盜,107,0707,南投縣,
18741,機車竊盜,107,0707,桃園市,桃園區
18742,機車竊盜,107,0707,高雄市,
18743,機車竊盜,107,0707,雲林縣,四湖鄉
18744,機車竊盜,107,0707,台南市,
18745,機車竊盜,107,0707,台中市,西屯區
18746,機車竊盜,107,0707,桃園市,
18747,機車竊盜,107,0707,桃園市,八德區
18748,機車竊盜,107,0707,新北市,蘆洲區
18749,機車竊盜,107,0707,桃園市,復興區
18750,機車竊盜,107,0707,桃園市,
18751,機車竊盜,107,0707,新北市,
18752,機車竊盜,107,0707,台南市,
18753,機車竊盜,107,0707,新竹市,
18754,機車竊盜,107,0707,桃園市,龍潭區
18755,機車竊盜,107,0707,南投縣,南投市
18756,機車竊盜,107,0707,桃園市,
18757,機車竊盜,107,0707,新北市,鶯歌區
18758,機車竊盜,107,0707,新北市,
18759,機車竊盜,107,0707,桃園市,
18760,機車竊盜,107,0707,台中市,
18761,機車竊盜,107,0708,桃園市,中壢區
18762,機車竊盜,107,0708,新北市,淡水區
18763,機車竊盜,107,0708,台中市,
18764,機車竊盜,107,0708,桃園市,
18765,機車竊盜,107,0708,高雄市,
18766,機車竊盜,107,0708,高雄市,
18767,機車竊盜,107,0708,新北市,樹林區
18768,機車竊盜,107,0708,台北市,
18769,機車竊盜,107,0708,基隆市,中山區
18770,機車竊盜,107,0708,宜蘭縣,
18771,機車竊盜,107,0708,高雄市,
18772,機車竊盜,107,0709,桃園市,
18773,機車竊盜,107,0709,台南市,
18774,機車竊盜,107,0709,桃園市,
18775,機車竊盜,107,0709,桃園市,
18776,機車竊盜,107,0709,台中市,東區
18777,機車竊盜,107,0709,屏東縣,
18778,機車竊盜,107,0709,台南市,
18779,機車竊盜,107,0709,桃園市,
18780,機車竊盜,107,0709,高雄市,
18781,機車竊盜,107,0709,新北市,汐止區
18782,機車竊盜,107,0709,桃園市,大溪區
18783,機車竊盜,107,0709,南投縣,埔里鎮
18784,機車竊盜,107,0709,高雄市,
18785,機車竊盜,107,0709,彰化縣,
18786,機車竊盜,107,0709,新北市,土城區
18787,機車竊盜,107,0709,桃園市,蘆竹區
18788,機車竊盜,107,0709,新北市,板橋區
18789,機車竊盜,107,0709,苗栗縣,
18790,機車竊盜,107,0709,桃園市,
18791,機車竊盜,107,0709,嘉義縣,
18792,機車竊盜,107,0709,高雄市,橋頭區
18793,機車竊盜,107,0709,桃園市,楊梅區
18794,機車竊盜,107,0709,台中市,
18795,機車竊盜,107,0710,桃園市,
18796,機車竊盜,107,0710,新北市,
18797,機車竊盜,107,0710,桃園市,
18798,機車竊盜,107,0710,桃園市,中壢區
18799,機車竊盜,107,0710,台北市,
18800,機車竊盜,107,0710,花蓮縣,吉安鄉
18801,機車竊盜,107,0710,桃園市,
18802,機車竊盜,107,0710,桃園市,平鎮區
18803,機車竊盜,107,0710,台中市,北區
18804,機車竊盜,107,0710,桃園市,
18805,機車竊盜,107,0710,新北市,五股區
18806,機車竊盜,107,0710,台中市,
18807,機車竊盜,107,0710,苗栗縣,
18808,機車竊盜,107,0710,高雄市,
18809,機車竊盜,107,0710,桃園市,中壢區
18810,機車竊盜,107,0710,高雄市,
18811,機車竊盜,107,0710,新北市,土城區
18812,機車竊盜,107,0710,台南市,歸仁區
18813,機車竊盜,107,0710,新北市,新店區
18814,機車竊盜,107,0710,台北市,
18815,機車竊盜,107,0710,新竹縣,竹東鎮
18816,機車竊盜,107,0710,桃園市,
18817,機車竊盜,107,0710,新北市,
18818,機車竊盜,107,0711,桃園市,蘆竹區
18819,機車竊盜,107,0711,桃園市,
18820,機車竊盜,107,0711,高雄市,
18821,機車竊盜,107,0711,新北市,板橋區
18822,機車竊盜,107,0711,苗栗縣,苑裡鎮
18823,機車竊盜,107,0711,桃園市,
18824,機車竊盜,107,0711,台北市,
18825,機車竊盜,107,0711,新北市,
18826,機車竊盜,107,0711,桃園市,中壢區
18827,機車竊盜,107,0711,桃園市,
18828,機車竊盜,107,0711,屏東縣,
18829,機車竊盜,107,0711,嘉義縣,
18830,機車竊盜,107,0711,高雄市,仁武區
18831,機車竊盜,107,0711,彰化縣,
18832,機車竊盜,107,0711,新北市,
18833,機車竊盜,107,0711,桃園市,
18834,機車竊盜,107,0711,台中市,
18835,機車竊盜,107,0711,台南市,
18836,機車竊盜,107,0711,彰化縣,社頭鄉
18837,機車竊盜,107,0712,台南市,
18838,機車竊盜,107,0712,基隆市,安樂區
18839,機車竊盜,107,0712,桃園市,
18840,機車竊盜,107,0712,新北市,蘆洲區
18841,機車竊盜,107,0712,新北市,淡水區
18842,機車竊盜,107,0712,新竹縣,
18843,機車竊盜,107,0712,新北市,三峽區
18844,機車竊盜,107,0712,新竹縣,
18845,機車竊盜,107,0712,桃園市,
18846,機車竊盜,107,0712,台北市,中山區
18847,機車竊盜,107,0712,桃園市,平鎮區
18848,機車竊盜,107,0712,新竹縣,北埔鄉
18849,機車竊盜,107,0712,新北市,
18850,機車竊盜,107,0712,桃園市,龜山區
18851,機車竊盜,107,0712,桃園市,
18852,機車竊盜,107,0712,彰化縣,田中鎮
18853,機車竊盜,107,0712,新北市,三峽區
18854,機車竊盜,107,0712,屏東縣,屏東市
18855,機車竊盜,107,0712,新北市,三峽區
18856,機車竊盜,107,0712,新北市,樹林區
18857,機車竊盜,107,0712,桃園市,中壢區
18858,機車竊盜,107,0712,桃園市,龜山區
18859,機車竊盜,107,0712,高雄市,小港區
18860,機車竊盜,107,0712,新北市,
18861,機車竊盜,107,0712,桃園市,桃園區
18862,機車竊盜,107,0712,新北市,
18863,機車竊盜,107,0712,新北市,
18864,機車竊盜,107,0712,苗栗縣,
18865,機車竊盜,107,0712,新北市,
18866,機車竊盜,107,0712,高雄市,
18867,機車竊盜,107,0713,台中市,
18868,機車竊盜,107,0713,新竹市,
18869,機車竊盜,107,0713,新竹市,
18870,機車竊盜,107,0713,新北市,
18871,機車竊盜,107,0713,花蓮縣,玉里鎮
18872,機車竊盜,107,0713,桃園市,
18873,機車竊盜,107,0713,桃園市,桃園區
18874,機車竊盜,107,0713,新北市,三峽區
18875,機車竊盜,107,0713,高雄市,
18876,機車竊盜,107,0713,桃園市,桃園區
18877,機車竊盜,107,0713,桃園市,
18878,機車竊盜,107,0713,高雄市,
18879,機車竊盜,107,0713,新北市,
18880,機車竊盜,107,0713,新北市,土城區
18881,機車竊盜,107,0713,屏東縣,麟洛鄉
18882,機車竊盜,107,0713,彰化縣,永靖鄉
18883,機車竊盜,107,0713,新竹縣,
18884,機車竊盜,107,0713,桃園市,蘆竹區
18885,機車竊盜,107,0713,台南市,
18886,機車竊盜,107,0713,桃園市,中壢區
18887,機車竊盜,107,0713,桃園市,
18888,機車竊盜,107,0713,新竹縣,新豐鄉
18889,機車竊盜,107,0713,桃園市,中壢區
18890,機車竊盜,107,0714,台南市,
18891,機車竊盜,107,0714,高雄市,
18892,機車竊盜,107,0714,高雄市,小港區
18893,機車竊盜,107,0714,高雄市,
18894,機車竊盜,107,0714,桃園市,
18895,機車竊盜,107,0714,新竹市,
18896,機車竊盜,107,0714,台北市,
18897,機車竊盜,107,0714,高雄市,楠梓區
18898,機車竊盜,107,0714,新北市,
18899,機車竊盜,107,0714,台北市,萬華區
18900,機車竊盜,107,0714,桃園市,
18901,機車竊盜,107,0714,嘉義市,東區
18902,機車竊盜,107,0714,桃園市,中壢區
18903,機車竊盜,107,0714,彰化縣,花壇鄉
18904,機車竊盜,107,0714,新北市,林口區
18905,機車竊盜,107,0714,新北市,新莊區
18906,機車竊盜,107,0714,苗栗縣,後龍鎮
18907,機車竊盜,107,0714,新竹市,
18908,機車竊盜,107,0714,桃園市,中壢區
18909,機車竊盜,107,0715,高雄市,前金區
18910,機車竊盜,107,0715,桃園市,龜山區
18911,機車竊盜,107,0715,桃園市,
18912,機車竊盜,107,0715,桃園市,中壢區
18913,機車竊盜,107,0715,高雄市,
18914,機車竊盜,107,0715,新北市,
18915,機車竊盜,107,0715,新北市,土城區
18916,機車竊盜,107,0715,台中市,西區
18917,機車竊盜,107,0715,花蓮縣,花蓮市
18918,機車竊盜,107,0715,新北市,汐止區
18919,機車竊盜,107,0715,新北市,
18920,機車竊盜,107,0715,新北市,淡水區
18921,機車竊盜,107,0715,新北市,
18922,機車竊盜,107,0715,新北市,土城區
18923,機車竊盜,107,0715,高雄市,
18924,機車竊盜,107,0715,新北市,五股區
18925,機車竊盜,107,0715,桃園市,中壢區
18926,機車竊盜,107,0715,桃園市,
18927,機車竊盜,107,0715,新北市,新店區
18928,機車竊盜,107,0715,台中市,
18929,機車竊盜,107,0715,宜蘭縣,礁溪鄉
18930,機車竊盜,107,0715,新北市,
18931,機車竊盜,107,0715,桃園市,中壢區
18932,機車竊盜,107,0715,桃園市,
18933,機車竊盜,107,0716,台北市,北投區
18934,機車竊盜,107,0716,桃園市,
18935,機車竊盜,107,0716,高雄市,
18936,機車竊盜,107,0716,澎湖縣,
18937,機車竊盜,107,0716,高雄市,鹽埕區
18938,機車竊盜,107,0716,台南市,
18939,機車竊盜,107,0716,高雄市,苓雅區
18940,機車竊盜,107,0716,宜蘭縣,
18941,機車竊盜,107,0716,新北市,
18942,機車竊盜,107,0716,新竹縣,竹北市
18943,機車竊盜,107,0716,台南市,中西區
18944,機車竊盜,107,0716,台北市,
18945,機車竊盜,107,0716,新北市,
18946,機車竊盜,107,0716,高雄市,
18947,機車竊盜,107,0716,高雄市,
18948,機車竊盜,107,0716,桃園市,桃園區
18949,機車竊盜,107,0716,新北市,
18950,機車竊盜,107,0716,台東縣,鹿野鄉
18951,機車竊盜,107,0716,新北市,
18952,機車竊盜,107,0716,台南市,
18953,機車竊盜,107,0716,桃園市,大園區
18954,機車竊盜,107,0717,高雄市,三民區
18955,機車竊盜,107,0717,桃園市,
18956,機車竊盜,107,0717,台北市,大安區
18957,機車竊盜,107,0717,新北市,
18958,機車竊盜,107,0717,高雄市,
18959,機車竊盜,107,0717,新北市,三重區
18960,機車竊盜,107,0717,桃園市,八德區
18961,機車竊盜,107,0717,桃園市,
18962,機車竊盜,107,0717,桃園市,
18963,機車竊盜,107,0717,桃園市,桃園區
18964,機車竊盜,107,0717,新竹市,
18965,機車竊盜,107,0717,台東縣,蘭嶼鄉
18966,機車竊盜,107,0717,新北市,
18967,機車竊盜,107,0717,新北市,
18968,機車竊盜,107,0717,桃園市,
18969,機車竊盜,107,0717,桃園市,中壢區
18970,機車竊盜,107,0717,桃園市,
18971,機車竊盜,107,0717,新北市,
18972,機車竊盜,107,0717,台中市,
18973,機車竊盜,107,0717,基隆市,七堵區
18974,機車竊盜,107,0717,新北市,
18975,機車竊盜,107,0717,高雄市,林園區
18976,機車竊盜,107,0717,桃園市,
18977,機車竊盜,107,0717,台中市,大肚區
18978,機車竊盜,107,0717,高雄市,
18979,機車竊盜,107,0717,雲林縣,
18980,機車竊盜,107,0717,台中市,烏日區
18981,機車竊盜,107,0717,桃園市,中壢區
18982,機車竊盜,107,0717,高雄市,
18983,機車竊盜,107,0717,台北市,
18984,機車竊盜,107,0718,台北市,
18985,機車竊盜,107,0718,彰化縣,二水鄉
18986,機車竊盜,107,0718,台中市,
18987,機車竊盜,107,0718,台北市,
18988,機車竊盜,107,0718,新竹市,北區
18989,機車竊盜,107,0718,桃園市,
18990,機車竊盜,107,0718,新北市,
18991,機車竊盜,107,0718,台南市,
18992,機車竊盜,107,0718,新北市,中和區
18993,機車竊盜,107,0718,屏東縣,
18994,機車竊盜,107,0718,宜蘭縣,壯圍鄉
18995,機車竊盜,107,0718,新北市,
18996,機車竊盜,107,0718,桃園市,
18997,機車竊盜,107,0718,屏東縣,潮州鎮
18998,機車竊盜,107,0718,澎湖縣,西嶼鄉
18999,機車竊盜,107,0718,桃園市,
19000,機車竊盜,107,0718,桃園市,
19001,機車竊盜,107,0718,台中市,南屯區
19002,機車竊盜,107,0718,台北市,士林區
19003,機車竊盜,107,0718,高雄市,三民區
19004,機車竊盜,107,0718,高雄市,
19005,機車竊盜,107,0718,嘉義市,
19006,機車竊盜,107,0718,高雄市,
19007,機車竊盜,107,0719,桃園市,
19008,機車竊盜,107,0719,高雄市,
19009,機車竊盜,107,0719,桃園市,
19010,機車竊盜,107,0719,新北市,鶯歌區
19011,機車竊盜,107,0719,新竹縣,竹東鎮
19012,機車竊盜,107,0719,台中市,
19013,機車竊盜,107,0719,台中市,東區
19014,機車竊盜,107,0719,台北市,
19015,機車竊盜,107,0719,新北市,
19016,機車竊盜,107,0719,新北市,
19017,機車竊盜,107,0719,高雄市,
19018,機車竊盜,107,0719,苗栗縣,
19019,機車竊盜,107,0719,桃園市,桃園區
19020,機車竊盜,107,0719,高雄市,
19021,機車竊盜,107,0719,新竹市,北區
19022,機車竊盜,107,0719,苗栗縣,
19023,機車竊盜,107,0719,新竹市,
19024,機車竊盜,107,0719,彰化縣,
19025,機車竊盜,107,0719,台中市,
19026,機車竊盜,107,0719,台中市,大甲區
19027,機車竊盜,107,0719,高雄市,
19028,機車竊盜,107,0719,新北市,
19029,機車竊盜,107,0719,桃園市,
19030,機車竊盜,107,0719,桃園市,
19031,機車竊盜,107,0719,新竹市,北區
19032,機車竊盜,107,0719,基隆市,
19033,機車竊盜,107,0719,台南市,
19034,機車竊盜,107,0719,新北市,土城區
19035,機車竊盜,107,0719,新竹市,
19036,機車竊盜,107,0720,桃園市,中壢區
19037,機車竊盜,107,0720,台中市,
19038,機車竊盜,107,0720,新北市,
19039,機車竊盜,107,0720,彰化縣,福興鄉
19040,機車竊盜,107,0720,台北市,中山區
19041,機車竊盜,107,0720,新北市,
19042,機車竊盜,107,0720,桃園市,楊梅區
19043,機車竊盜,107,0720,台北市,
19044,機車竊盜,107,0720,台中市,
19045,機車竊盜,107,0720,宜蘭縣,宜蘭市
19046,機車竊盜,107,0720,新北市,
19047,機車竊盜,107,0720,南投縣,南投市
19048,機車竊盜,107,0720,基隆市,仁愛區
19049,機車竊盜,107,0720,高雄市,岡山區
19050,機車竊盜,107,0720,屏東縣,屏東市
19051,機車竊盜,107,0720,高雄市,
19052,機車竊盜,107,0720,屏東縣,
19053,機車竊盜,107,0720,屏東縣,恆春鎮
19054,機車竊盜,107,0720,宜蘭縣,羅東鎮
